,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2019-02-20 05:00:00,725.5706896551724,8200.0,1449.6913580246915,10868.0,5303.0,6832.85,9025.49,64359.0,4111.61,1079.6,27297.0,11271.0,66074.0,29582.0,6297.08,2135.0,5520.0,2778.0,33885.0,1521.07,565.0,958.0,369.15,852.8637931034482,12231.0,18069.19,20370.94,4956.5,8032.0,4766.0,19410.0,1730.09,3764.0,847.2888888888889
2019-02-20 06:00:00,842.1651724137932,9199.0,1607.2222222222222,11768.0,5567.0,7345.23,9403.58,69382.0,4673.3,1187.0,31789.0,11312.0,71170.0,35584.0,6811.53,2367.0,5774.0,3034.0,39796.0,1650.2,581.0,1046.0,428.47,989.9134482758622,14109.0,19654.57,22056.93,5324.3,8367.0,5200.0,20714.0,1894.72,3938.0,924.4444444444445
2019-02-20 07:00:00,883.9717241379311,9484.0,1681.2345679012346,11842.0,5514.0,7957.35,9492.8,70871.0,4816.0,1221.3,34015.0,11413.0,73475.0,40846.0,7062.36,2476.0,5758.0,3530.0,44133.0,1732.4,657.0,1096.0,449.74,1039.0544827586207,14922.0,19747.05,23026.08,5995.0,8391.0,5444.0,21048.0,1918.49,3986.0,967.8222222222223
2019-02-20 08:00:00,881.2003448275863,9457.0,1664.2592592592594,12088.0,5243.0,8258.77,9579.6,70242.0,4770.85,1212.4,35097.0,11552.0,73530.0,43644.0,6946.09,2451.0,5721.0,3852.0,44988.0,1740.58,665.0,1096.0,448.33,1035.796896551724,15132.0,19714.74,23224.78,6877.1,8264.0,5464.0,20783.0,1834.66,3994.0,971.3777777777779
2019-02-20 09:00:00,838.1555172413794,9430.0,1617.4074074074074,11934.0,5014.0,8101.18,9430.31,69597.0,4837.65,1218.3,35206.0,11633.0,72065.0,45140.0,6876.36,2382.0,5655.0,4016.0,44152.0,1740.08,681.0,1082.0,426.43,985.2003448275862,14497.0,19373.22,23075.55,7283.2,8149.0,5402.0,20435.0,1767.93,3899.0,960.3555555555556
2019-02-20 10:00:00,829.9003448275863,9393.0,1620.1234567901236,11675.0,4757.0,8021.46,9314.57,70322.0,4805.36,1212.0,34810.0,11659.0,70791.0,44959.0,6829.08,2386.0,5653.0,4056.0,43245.0,1711.73,693.0,1060.0,422.23,975.4968965517241,13951.0,18853.13,23425.69,7294.2,7911.0,5265.0,20148.0,1765.57,3975.0,936.0
2019-02-20 11:00:00,814.8837931034483,9141.0,1598.3950617283951,11303.0,4737.0,7969.93,9468.46,70041.0,4724.73,1235.5,34439.0,11576.0,69462.0,45158.0,6706.34,2354.0,5674.0,4029.0,40389.0,1727.31,658.0,1085.0,414.59,957.8458620689654,13438.0,18598.19,23552.61,7313.5,7922.0,5178.0,20017.0,1735.64,3945.0,920.5333333333334
2019-02-20 12:00:00,795.9558620689655,9050.0,1548.8271604938273,11272.0,4648.0,7554.64,9443.75,69249.0,4758.37,1234.9,34175.0,11578.0,66882.0,45100.0,6496.43,2281.0,5677.0,4007.0,40175.0,1709.29,608.0,1086.0,404.96,935.5972413793103,13326.0,18408.71,23613.7,7050.1,7779.0,5122.0,19719.0,1694.57,3923.0,910.5777777777778
2019-02-20 13:00:00,789.7055172413793,9005.0,1492.4691358024693,11123.0,4629.0,7526.55,9297.02,68456.0,4686.94,1323.6,32940.0,11611.0,64126.0,44517.0,6464.71,2198.0,5725.0,3954.0,41358.0,1702.55,581.0,1062.0,401.78,928.2503448275861,13388.0,18522.81,23182.93,6828.3,7717.0,4987.0,19565.0,1639.63,3920.0,886.5777777777778
2019-02-20 14:00:00,789.1551724137931,8995.0,1457.1604938271605,11052.0,4711.0,7275.41,9295.5,67983.0,4602.08,1221.4,32551.0,11635.0,61453.0,44004.0,6320.38,2146.0,5770.0,3906.0,42044.0,1659.06,514.0,1045.0,401.5,927.6034482758621,13765.0,18564.37,22974.43,6928.6,7774.0,4918.0,19962.0,1634.43,3843.0,874.3111111111111
2019-02-20 15:00:00,815.0410344827587,9027.0,1474.8148148148148,11001.0,4940.0,7242.2,9172.11,67038.0,4670.12,1243.8,31885.0,11875.0,59915.0,44348.0,6256.39,2172.0,5743.0,3924.0,42441.0,1646.23,425.0,1045.0,414.67,958.0306896551724,14359.0,19041.13,22896.33,6830.9,8015.0,5079.0,20446.0,1680.03,3885.0,902.9333333333334
2019-02-20 16:00:00,904.0593103448276,9452.0,1605.8641975308642,11306.0,5562.0,7234.98,9339.88,68285.0,5072.77,1273.0,31555.0,12325.0,60264.0,45248.0,7051.6,2365.0,5960.0,3985.0,43084.0,1737.86,392.0,1096.0,459.96,1062.6662068965516,14933.0,19236.85,23742.6,6756.8,8571.0,5535.0,21336.0,1776.36,3993.0,984.0
2019-02-20 17:00:00,962.2975862068965,9741.0,1752.530864197531,11886.0,5779.0,7409.86,9362.69,71429.0,5053.94,1244.0,31829.0,12408.0,66040.0,47560.0,7599.73,2581.0,6113.0,4158.0,45869.0,1715.71,424.0,1064.0,489.59,1131.1217241379309,15057.0,19391.21,23945.34,6614.1,8670.0,5730.0,21280.0,1927.62,4029.0,1018.6666666666667
2019-02-20 18:00:00,963.3393103448277,9181.0,1768.8271604938273,11830.0,5538.0,7944.21,9328.27,70364.0,4709.65,1204.5,34598.0,12156.0,70217.0,48456.0,7594.95,2605.0,6073.0,4439.0,45365.0,1655.39,442.0,1032.0,490.12,1132.3462068965516,14832.0,19227.71,23790.54,7132.6,8566.0,5663.0,20928.0,1881.195,4001.0,1006.7555555555556
2019-02-20 19:00:00,949.3251724137932,8512.0,1734.8765432098767,11178.0,5289.0,7778.91,9049.59,66791.0,4449.64,1141.5,35921.0,11624.0,66982.0,47293.0,7274.68,2555.0,5846.0,4351.0,42695.0,1552.45,460.0,972.0,482.99,1115.873448275862,14153.0,18989.7,23139.49,7713.3,8115.0,5657.0,20444.0,1834.77,3881.0,1005.688888888889
2019-02-20 20:00:00,910.2900000000001,7857.0,1690.0617283950617,10661.0,5044.0,7369.14,8550.53,63558.0,4144.7,1048.3,35216.0,11701.0,63731.0,44956.0,6631.98,2489.0,5616.0,4167.0,39218.0,1412.29,478.0,866.0,463.13,1069.99,13342.0,18709.19,21571.66,7631.0,7453.0,5475.0,19565.0,1671.4,3622.0,973.3333333333334
2019-02-20 21:00:00,864.2379310344828,7599.0,1554.2592592592594,10584.0,4697.0,6964.22,8071.53,60787.0,3828.88,955.7,32896.0,11549.0,64021.0,41343.0,6168.11,2289.0,5369.0,3920.0,35464.0,1296.67,474.0,780.0,439.7,1015.8586206896551,12352.0,18252.77,20085.24,7284.2,6941.0,5444.0,18453.0,1571.77,3423.0,967.8222222222223
2019-02-20 22:00:00,832.1606896551725,7130.0,1380.432098765432,10289.0,4260.0,7066.28,7660.16,56060.0,3509.69,894.2,29902.0,11159.0,65319.0,37531.0,5481.55,2033.0,5157.0,3610.0,31750.0,1211.11,495.0,716.0,423.38,978.1537931034483,11531.0,17357.31,18880.85,6849.6,6621.0,5357.0,17532.0,1477.1,3291.0,952.3555555555556
2019-02-20 23:00:00,762.0310344827586,6768.0,1206.604938271605,9619.0,4024.0,6706.55,7403.49,52326.0,3301.2,867.1,28012.0,10928.0,62995.0,33518.0,5016.84,1777.0,4858.0,3396.0,28699.0,1156.67,532.0,686.0,387.7,895.7206896551724,10996.0,16871.75,17922.7,6139.8,6478.0,5149.0,16852.0,1363.35,3170.0,915.3777777777779
2019-02-21 00:00:00,669.946551724138,6540.0,1116.9753086419753,9281.0,3938.0,6500.82,7416.12,50943.0,3222.6,852.5,26253.0,10819.0,60936.0,32792.0,4949.89,1645.0,4655.0,3155.0,26975.0,1138.7,521.0,671.0,340.85,787.4810344827587,10583.0,16415.36,17272.08,5558.4,6378.0,4772.0,16381.0,1301.15,3078.0,848.3555555555556
2019-02-21 01:00:00,621.398275862069,6446.0,1062.6543209876543,8962.0,3900.0,6514.78,7278.8,50093.0,3179.63,846.6,25330.0,10810.0,59874.0,31454.0,4786.97,1565.0,4471.0,2933.0,26054.0,1137.64,483.0,665.0,316.15,730.4155172413792,10320.0,16193.42,16976.49,5199.4,6398.0,4400.0,16302.0,1301.17,3068.0,782.2222222222223
2019-02-21 02:00:00,592.3872413793104,6366.0,1051.111111111111,8943.0,3935.0,6665.59,7193.04,50645.0,3178.02,857.7,24839.0,10988.0,57589.0,29558.0,4709.66,1548.0,4385.0,2811.0,25772.0,1142.74,437.0,685.0,301.39,696.3148275862069,10307.0,16190.61,16831.96,4976.3,6476.0,4223.0,16255.0,1314.37,3082.0,750.7555555555556
2019-02-21 03:00:00,582.9134482758622,6518.0,1071.4814814814815,9090.0,4157.0,7309.8,7428.77,52151.0,3251.12,906.1,24776.0,11482.0,57074.0,28260.0,4797.16,1578.0,4520.0,2726.0,26125.0,1207.19,450.0,728.0,296.57,685.1789655172413,10389.0,16291.4,17192.81,4906.6,6726.0,4196.0,16512.0,1306.56,3183.0,745.9555555555556
2019-02-21 04:00:00,614.7351724137932,7166.0,1172.6543209876543,9471.0,4666.0,7197.65,8015.38,55239.0,3496.63,1045.1,25361.0,12350.0,59935.0,28176.0,5338.87,1727.0,4911.0,2695.0,28097.0,1412.92,475.0,854.0,312.76,722.583448275862,10856.0,16644.57,18028.26,4886.3,7261.0,4303.0,17727.0,1396.01,3377.0,764.9777777777778
2019-02-21 05:00:00,713.6793103448277,8251.0,1413.7037037037037,10495.0,5127.0,7066.94,9092.14,63544.0,4093.49,1172.2,27598.0,12669.0,65398.0,30037.0,6068.82,2082.0,5604.0,2727.0,33760.0,1575.36,538.0,974.0,363.1,838.8862068965518,12275.0,17864.02,20356.54,4977.7,7976.0,4787.0,19698.0,1746.97,3758.0,851.0222222222222
2019-02-21 06:00:00,825.5172413793105,9208.0,1566.4814814814815,11522.0,5455.0,7546.01,9444.8,68568.0,4715.12,1267.0,31770.0,12668.0,70579.0,36225.0,6530.22,2307.0,5850.0,2961.0,39417.0,1709.03,539.0,1070.0,420.0,970.3448275862069,14061.0,19081.82,22160.21,5346.7,8393.0,5211.0,21146.0,1918.79,3914.0,926.4000000000001
2019-02-21 07:00:00,873.2596551724139,9509.0,1635.7407407407409,11737.0,5449.0,8166.16,9549.95,70355.0,4927.07,1288.3,33662.0,12707.0,72544.0,40713.0,6854.8,2409.0,5803.0,3427.0,43494.0,1762.33,616.0,1109.0,444.29,1026.463103448276,14968.0,19549.0,23253.4,5975.8,8354.0,5442.0,21443.0,1935.36,4006.0,967.4666666666667
2019-02-21 08:00:00,866.7931034482759,9376.0,1641.851851851852,11791.0,5239.0,8414.09,9566.34,70918.0,4942.54,1261.8,34880.0,12576.0,72268.0,44474.0,6788.27,2418.0,5740.0,3772.0,44018.0,1745.75,620.0,1103.0,441.0,1018.8620689655172,15190.0,19623.72,23586.69,6833.0,8302.0,5447.0,21309.0,1838.86,4035.0,968.3555555555556
2019-02-21 09:00:00,837.5068965517243,9268.0,1587.530864197531,11584.0,5085.0,8302.99,9457.69,71177.0,4989.8,1241.4,34932.0,12406.0,70657.0,45740.0,6765.26,2338.0,5657.0,3958.0,43045.0,1738.86,599.0,1078.0,426.1,984.4379310344827,14984.0,19545.35,23547.25,7137.5,8131.0,5338.0,21138.0,1792.79,3924.0,948.9777777777778
2019-02-21 10:00:00,817.4389655172414,9225.0,1588.888888888889,11618.0,4890.0,8224.4,9359.94,71086.0,4986.71,1214.3,34569.0,12252.0,69270.0,45454.0,6720.52,2340.0,5612.0,3974.0,42207.0,1729.06,589.0,1042.0,415.89,960.8493103448276,14746.0,19393.32,23782.94,7156.9,8027.0,5267.0,21300.0,1786.35,3969.0,936.3555555555556
2019-02-21 11:00:00,799.434827586207,8956.0,1562.4074074074074,11189.0,4877.0,8182.18,9497.75,69664.0,4864.44,1237.3,34234.0,12098.0,67916.0,44986.0,6576.01,2301.0,5655.0,3950.0,39638.0,1738.99,587.0,1061.0,406.73,939.686551724138,14437.0,19196.41,23887.54,7210.4,8022.0,5186.0,21047.0,1759.99,3911.0,921.9555555555556
2019-02-21 12:00:00,779.7600000000001,8889.0,1508.0864197530864,11183.0,4789.0,7751.3,9507.78,69571.0,4828.69,1228.1,33930.0,11993.0,65311.0,44225.0,6329.18,2221.0,5597.0,3969.0,39161.0,1713.11,564.0,1052.0,396.72,916.5600000000001,14554.0,18878.72,23998.01,6973.3,7890.0,5064.0,20974.0,1715.32,3897.0,900.2666666666667
2019-02-21 13:00:00,767.5344827586207,8876.0,1457.1604938271605,11085.0,4786.0,7660.48,9396.68,69318.0,4777.93,1232.2,32775.0,11899.0,62702.0,43826.0,6291.86,2146.0,5588.0,3933.0,40604.0,1699.85,534.0,1043.0,390.5,902.1896551724137,14666.0,18969.65,23707.94,6815.6,7814.0,4997.0,21001.0,1659.82,3863.0,888.3555555555556
2019-02-21 14:00:00,767.1217241379311,8879.0,1435.432098765432,11168.0,4835.0,7496.08,9455.3,68662.0,4661.81,1212.5,32098.0,11965.0,60072.0,43308.0,6141.54,2114.0,5642.0,3890.0,41128.0,1670.6,489.0,1046.0,390.29,901.7044827586208,14956.0,19048.95,23482.7,6899.0,7867.0,4950.0,21166.0,1670.98,3809.0,880.0
2019-02-21 15:00:00,786.3641379310345,8887.0,1449.6913580246915,11214.0,5005.0,7365.22,9339.58,67396.0,4688.2,1253.8,31644.0,12329.0,58625.0,43162.0,6126.79,2135.0,5651.0,3884.0,41931.0,1668.14,427.0,1051.0,400.08,924.3227586206896,15247.0,19171.4,23406.74,6777.6,8028.0,5058.0,21251.0,1722.78,3881.0,899.2
2019-02-21 16:00:00,875.4413793103448,9255.0,1578.7037037037037,11379.0,5616.0,7349.56,9425.43,68802.0,5051.26,1303.5,31392.0,12808.0,58905.0,44402.0,6913.68,2325.0,5876.0,3970.0,42539.0,1755.73,422.0,1103.0,445.4,1029.0275862068966,15541.0,19554.31,24024.88,6674.8,8513.0,5547.0,22102.0,1802.08,3980.0,986.1333333333333
2019-02-21 17:00:00,941.8758620689656,9527.0,1743.0246913580247,12119.0,5797.0,7520.48,9347.3,71049.0,5021.05,1275.8,31625.0,12962.0,64623.0,46401.0,7477.64,2567.0,6051.0,4163.0,45294.0,1728.83,404.0,1078.0,479.2,1107.1172413793104,15435.0,19717.28,24105.49,6583.3,8676.0,5844.0,21762.0,1932.46,4016.0,1038.9333333333334
2019-02-21 18:00:00,952.47,9050.0,1757.283950617284,12043.0,5601.0,8056.56,9294.59,70269.0,4753.44,1246.0,34479.0,12821.0,68965.0,48192.0,7463.97,2588.0,5981.0,4429.0,44957.0,1690.65,547.0,1039.0,484.59,1119.57,15094.0,19482.05,24041.5,7092.5,8500.0,5849.0,21331.0,1901.8,3965.0,1039.8222222222223
2019-02-21 19:00:00,943.3106896551725,8408.0,1700.9259259259259,11402.0,5344.0,7936.42,8988.57,66781.0,4435.56,1188.6,35565.0,12520.0,65894.0,47185.0,7094.58,2505.0,5766.0,4356.0,42569.0,1589.64,664.0,976.0,479.93,1108.8037931034482,14406.0,18961.86,23229.51,7589.1,8060.0,5729.0,20656.0,1837.86,3871.0,1018.4888888888889
2019-02-21 20:00:00,898.4968965517241,7789.0,1678.5185185185185,10955.0,5130.0,7560.11,8463.76,62598.0,4175.93,1102.0,34845.0,12648.0,62830.0,45116.0,6491.94,2472.0,5555.0,4146.0,39164.0,1441.23,661.0,886.0,457.13,1056.1279310344828,13462.0,18546.96,21778.21,7468.5,7390.0,5566.0,20018.0,1671.88,3645.0,989.5111111111112
2019-02-21 21:00:00,852.5431034482759,7592.0,1546.79012345679,10725.0,4791.0,7266.66,8018.13,59246.0,3821.75,1015.5,32313.0,12488.0,63183.0,41448.0,6092.43,2278.0,5298.0,3915.0,34994.0,1324.12,611.0,803.0,433.75,1002.1120689655172,12462.0,17985.18,20309.7,7144.8,6930.0,5523.0,19370.0,1552.99,3453.0,981.8666666666667
2019-02-21 22:00:00,824.1413793103449,7074.0,1366.851851851852,10461.0,4400.0,7029.42,7563.7,54903.0,3452.45,957.9,29305.0,12095.0,64269.0,37478.0,5453.51,2013.0,5053.0,3548.0,31218.0,1248.54,654.0,740.0,419.3,968.7275862068966,11623.0,17169.22,19123.89,6748.7,6694.0,5141.0,18136.0,1461.11,3296.0,913.9555555555556
2019-02-21 23:00:00,743.4175862068967,6697.0,1207.962962962963,9881.0,4187.0,6573.6,7216.64,51007.0,3323.5,931.1,27338.0,11906.0,61875.0,33823.0,4972.92,1779.0,4751.0,3367.0,28411.0,1207.68,654.0,707.0,378.23,873.841724137931,10958.0,16597.81,18195.08,6046.2,6501.0,5199.0,17591.0,1357.72,3187.0,924.2666666666667
2019-02-22 00:00:00,663.5979310344828,6362.0,1099.320987654321,9487.0,4090.0,6769.55,7342.89,48982.0,3268.91,929.4,25565.0,11771.0,59847.0,32250.0,4923.08,1619.0,4559.0,3135.0,26759.0,1190.36,585.0,690.0,337.62,780.0186206896552,10628.0,16255.62,17551.69,5509.4,6431.0,4798.0,17539.0,1279.08,3089.0,852.9777777777778
2019-02-22 01:00:00,617.8800000000001,6271.0,1052.469135802469,9203.0,4036.0,6923.37,7131.39,47941.0,3224.25,921.5,24387.0,11782.0,58749.0,31178.0,4791.29,1550.0,4349.0,2930.0,25919.0,1184.91,533.0,684.0,314.36,726.28,10455.0,15995.3,17136.75,5168.1,6446.0,4471.0,17575.0,1275.24,3077.0,794.8444444444444
2019-02-22 02:00:00,587.3555172413793,6179.0,1055.1851851851852,9045.0,4069.0,7035.1,7062.19,48609.0,3198.65,930.9,23974.0,11977.0,56456.0,29378.0,4711.08,1554.0,4277.0,2788.0,25517.0,1203.9,607.0,701.0,298.83,690.4003448275862,10423.0,16110.52,17275.71,4987.3,6535.0,4234.0,17686.0,1298.51,3050.0,752.7111111111111
2019-02-22 03:00:00,576.5255172413794,6385.0,1074.8765432098767,9145.0,4246.0,7055.87,7180.46,50215.0,3291.8,978.8,23942.0,12397.0,56203.0,28507.0,4822.77,1583.0,4418.0,2703.0,25910.0,1256.92,589.0,746.0,293.32,677.6703448275862,10516.0,16329.7,17539.0,4887.0,6774.0,4200.0,18208.0,1302.28,3122.0,746.6666666666667
2019-02-22 04:00:00,605.1827586206897,7089.0,1167.2222222222222,9607.0,4717.0,6852.68,7696.5,53862.0,3562.8,1108.2,24706.0,13183.0,58911.0,28234.0,5342.17,1719.0,4797.0,2664.0,28018.0,1474.35,540.0,885.0,307.9,711.3551724137931,10938.0,16975.0,18357.98,4856.6,7354.0,4341.0,19297.0,1413.37,3305.0,771.7333333333333
2019-02-22 05:00:00,703.5568965517242,8134.0,1405.5555555555557,10768.0,5233.0,6747.45,8738.58,62057.0,4211.6,1222.1,27530.0,13401.0,64371.0,29866.0,6118.95,2070.0,5477.0,2724.0,33567.0,1622.38,566.0,1004.0,357.95,826.9879310344827,12322.0,18389.15,20625.03,4960.1,8058.0,4720.0,21562.0,1703.34,3690.0,839.1111111111112
2019-02-22 06:00:00,826.893103448276,9153.0,1569.1975308641975,11723.0,5583.0,7225.6,9140.29,67099.0,4747.15,1315.0,31938.0,13498.0,69419.0,35614.0,6645.31,2311.0,5793.0,2949.0,39254.0,1739.5,619.0,1098.0,420.7,971.9620689655172,14065.0,19323.65,22483.18,5299.3,8558.0,5265.0,22857.0,1902.87,3882.0,936.0
2019-02-22 07:00:00,895.9613793103448,9573.0,1652.7160493827162,11946.0,5657.0,7758.52,9326.13,69479.0,4949.16,1327.8,34028.0,13468.0,71269.0,40731.0,6880.14,2434.0,5848.0,3371.0,43585.0,1768.65,705.0,1137.0,455.84,1053.1475862068964,15116.0,19451.69,23497.1,5932.9,8668.0,5575.0,23249.0,1914.26,4004.0,991.1111111111112
2019-02-22 08:00:00,916.6386206896552,9641.0,1653.3950617283951,12125.0,5518.0,8146.65,9504.77,70303.0,4989.16,1311.0,34997.0,13169.0,70974.0,44261.0,6815.11,2435.0,5838.0,3649.0,44516.0,1771.53,700.0,1124.0,466.36,1077.4524137931035,15479.0,19648.76,23748.14,6744.2,8664.0,5696.0,22864.0,1893.9,4074.0,1012.6222222222223
2019-02-22 09:00:00,904.688275862069,9701.0,1635.0617283950617,12124.0,5468.0,8104.95,9528.24,71341.0,4988.05,1280.8,34843.0,12921.0,68744.0,44691.0,6717.37,2408.0,5826.0,3852.0,43976.0,1751.73,729.0,1101.0,460.28,1063.4055172413791,15344.0,19583.07,23604.5,7027.5,8584.0,5784.0,22148.0,1840.09,4022.0,1028.2666666666667
2019-02-22 10:00:00,868.1100000000001,9708.0,1636.4197530864199,12108.0,5369.0,8045.24,9517.36,71778.0,4870.16,1245.6,34330.0,12675.0,67182.0,45258.0,6673.95,2410.0,5857.0,3947.0,43300.0,1732.15,697.0,1081.0,441.67,1020.41,15031.0,19381.93,23720.3,6990.9,8546.0,5749.0,21677.0,1817.21,4072.0,1022.0444444444445
2019-02-22 11:00:00,851.4424137931035,9373.0,1620.8024691358025,11856.0,5376.0,8086.47,9606.36,70115.0,4690.65,1241.7,33800.0,12438.0,65665.0,45406.0,6575.62,2387.0,5879.0,3990.0,40937.0,1728.99,661.0,1087.0,433.19,1000.818275862069,14513.0,19080.26,23633.26,7004.0,8519.0,5703.0,21267.0,1857.16,4028.0,1013.8666666666667
2019-02-22 12:00:00,841.791724137931,9151.0,1584.8148148148148,11657.0,5351.0,7678.64,9535.45,67786.0,4574.84,1222.1,33498.0,12274.0,62898.0,45200.0,6452.53,2334.0,5859.0,4035.0,40329.0,1692.84,635.0,1073.0,428.28,989.4744827586206,14503.0,19048.64,23760.88,6766.8,8363.0,5641.0,21010.0,1781.39,4000.0,1002.8444444444444
2019-02-22 13:00:00,835.5610344827587,8994.0,1533.20987654321,11447.0,5450.0,7642.47,9371.94,66124.0,4421.0,1213.7,32234.0,12170.0,60034.0,43964.0,6574.52,2258.0,5798.0,3936.0,41131.0,1671.47,588.0,1047.0,425.11,982.1506896551724,14590.0,19013.99,23326.75,6637.7,8272.0,5521.0,20740.0,1734.61,3947.0,981.5111111111112
2019-02-22 14:00:00,832.4751724137932,8944.0,1498.5802469135804,11316.0,5493.0,7491.37,9323.93,65683.0,4263.66,1204.2,31405.0,12187.0,57165.0,42409.0,6488.31,2207.0,5820.0,3879.0,41451.0,1644.85,530.0,1036.0,423.54,978.523448275862,14587.0,18509.25,22988.31,6702.5,8263.0,5430.0,20543.0,1685.53,3881.0,965.3333333333334
2019-02-22 15:00:00,856.2775862068966,8919.0,1520.9876543209878,11176.0,5609.0,7563.85,9101.67,64870.0,4306.08,1228.7,30886.0,12416.0,55243.0,41308.0,6473.38,2240.0,5806.0,3848.0,41314.0,1655.02,457.0,1033.0,435.65,1006.501724137931,14722.0,18264.32,22926.69,6612.8,8436.0,5546.0,20675.0,1740.47,3921.0,985.9555555555556
2019-02-22 16:00:00,915.2431034482759,9166.0,1612.6543209876543,11258.0,5934.0,7481.76,9170.51,65720.0,4706.52,1287.5,30461.0,12870.0,55305.0,42482.0,7084.77,2375.0,5930.0,3871.0,41625.0,1750.41,417.0,1093.0,465.65,1075.8120689655173,15031.0,18367.27,23930.75,6448.9,8876.0,5749.0,21504.0,1760.38,4009.0,1022.0444444444445
2019-02-22 17:00:00,952.4503448275863,9392.0,1740.3086419753088,11671.0,5918.0,7390.54,9252.67,68465.0,4874.34,1258.8,30474.0,12906.0,60114.0,45584.0,7418.99,2563.0,6064.0,3977.0,44134.0,1733.68,403.0,1068.0,484.58,1119.546896551724,14947.0,18444.94,24560.56,6280.8,8963.0,5884.0,21391.0,1867.18,4078.0,1046.0444444444445
2019-02-22 18:00:00,951.3693103448276,8839.0,1765.432098765432,11419.0,5695.0,7779.23,9169.12,67619.0,4529.32,1215.9,32972.0,12636.0,63838.0,46876.0,7373.04,2600.0,5984.0,4269.0,44038.0,1682.23,509.0,1054.0,484.03,1118.2762068965517,14553.0,18139.15,24284.81,6729.2,8749.0,5879.0,20477.0,1878.81,4034.0,1045.1555555555556
2019-02-22 19:00:00,934.2103448275863,8315.0,1702.962962962963,10911.0,5419.0,7664.89,8850.82,64004.0,4207.7,1158.3,33833.0,12241.0,61045.0,46064.0,6971.36,2508.0,5787.0,4239.0,41383.0,1591.19,586.0,980.0,475.3,1098.106896551724,13826.0,17605.95,23567.89,7233.6,8386.0,5771.0,19573.0,1765.83,3924.0,1025.9555555555555
2019-02-22 20:00:00,898.0448275862069,7729.0,1650.0,10336.0,5248.0,7443.6,8299.12,61144.0,3910.73,1081.1,33360.0,12096.0,58303.0,43507.0,6427.41,2430.0,5594.0,4020.0,38029.0,1462.69,542.0,899.0,456.9,1055.596551724138,12847.0,17131.63,22217.49,7136.5,7778.0,5616.0,18601.0,1627.37,3694.0,998.4000000000001
2019-02-22 21:00:00,842.6368965517241,7626.0,1548.1481481481483,10333.0,4995.0,7409.41,7848.35,59045.0,3667.01,1015.9,31250.0,11754.0,59090.0,40274.0,6092.94,2280.0,5382.0,3803.0,34284.0,1351.19,473.0,828.0,428.71,990.4679310344827,11982.0,16683.1,20630.68,6819.7,7290.0,5618.0,17790.0,1489.1,3508.0,998.7555555555556
2019-02-22 22:00:00,828.3082758620691,7180.0,1397.4074074074074,10196.0,4673.0,7112.88,7522.8,55595.0,3444.03,954.0,28822.0,11268.0,60465.0,36480.0,5509.6,2058.0,5175.0,3482.0,31162.0,1268.85,524.0,767.0,421.42,973.6255172413794,11349.0,16170.28,19427.59,6478.0,7011.0,5536.0,17025.0,1386.69,3380.0,984.1777777777778
2019-02-22 23:00:00,762.0900000000001,6846.0,1257.530864197531,9653.0,4478.0,7151.84,6989.04,51516.0,3274.95,910.4,27235.0,10880.0,57837.0,33098.0,5102.29,1852.0,4894.0,3344.0,28321.0,1222.0,604.0,730.0,387.73,895.7900000000001,10286.0,15801.9,18286.13,5886.9,6808.0,5440.0,16417.0,1318.84,3267.0,967.1111111111112
2019-02-23 00:00:00,689.5427586206897,6577.0,1167.2222222222222,9239.0,4384.0,7027.66,6874.98,49284.0,3156.05,893.5,25315.0,10673.0,55278.0,32032.0,5106.49,1719.0,4692.0,3161.0,26435.0,1194.99,610.0,706.0,350.82,810.515172413793,9896.0,15337.33,17666.85,5329.9,6675.0,5056.0,16070.0,1270.6,3130.0,898.8444444444444
2019-02-23 01:00:00,605.8510344827587,6453.0,1112.2222222222222,8907.0,4338.0,7154.69,7033.62,47838.0,3104.36,860.1,23889.0,10590.0,53757.0,31007.0,4922.56,1638.0,4490.0,2934.0,25193.0,1179.55,548.0,695.0,308.24,712.1406896551724,9689.0,15138.78,17195.18,4978.7,6625.0,4730.0,16019.0,1245.42,3145.0,840.8888888888889
2019-02-23 02:00:00,597.7924137931035,6284.0,1076.9135802469136,8821.0,4370.0,7376.7,7007.65,48141.0,3093.37,859.9,23292.0,10566.0,51114.0,28702.0,4779.11,1586.0,4366.0,2767.0,24638.0,1185.18,459.0,695.0,304.14,702.6682758620689,9616.0,15092.92,17093.89,4757.8,6664.0,4505.0,15869.0,1246.15,3132.0,800.8888888888889
