,0
way/772234863-380,way/772234863-380
way/772400244-400,way/772400244-400
way/77269251-225,way/147580973-225
way/775256181-220,way/169999915-400
way/775447498-225,way/104481448-225
way/775577827,way/68589514-400
way/775577829,way/775577829-400
way/775577829-400,way/775577829-400
way/77640470-400,way/77640470-400
way/77654729-400,way/77654729-400
way/77694901-220,way/77694901-220
way/77696816-400,relation/6081310-400
way/77697810-380,way/77697810-380
way/777545899-225,way/777545899-225
way/778717371-275,way/778717371-275
way/78052541-225,way/78052541-225
way/78066534-380,way/78066534-380
way/78148795-225,way/78148795-225
way/782365013-220,way/782365013-220
way/783483874-400,way/783483874-400
way/78441561-380,way/78441561-380
way/785730495-400,way/785730495-400
way/787265962-220,way/274621059-220
way/787840119-220,DE72-220
way/788298548-400,way/788298548-400
way/788716327-400,way/144767096-400
way/789683722-220,way/789683722-220
way/79033485-400,way/79033485-400
way/791358190-400,way/201459319-400
way/796306640-380,way/796306640-380
way/796648851-275,way/796648851-275
way/797009308-380,way/797009308-380
way/79803767-220,way/79803767-220
way/79805353-225,way/79805353-225
way/79818891-220,way/79818891-220
way/79866837-400,way/79866837-400
way/79879290-220,way/79879290-220
way/799361667-380,DE67-380
way/799370310-300,way/799370310-300
way/79981817-225,way/111449797-225
way/802058337-225,way/802058337-225
way/80252320-225,way/143283235-225
way/80442466-220,way/80442466-220
way/80517630-380,way/80517630-380
way/80702333-400,way/80702333-400
way/80719004-225,way/80719004-225
way/807600590-220,RO51-220
way/808253261-400,RS3-400
way/808388334-220,way/47367769-220
way/810172047-220,way/144432489-220
way/810315511-380,way/810315511-380
way/81098733-275,way/81098733-275
way/81152317-400,way/81152317-400
way/81228088-400,way/81228088-400
way/81243950-330,way/81243950-330
way/813954335-400,way/813954335-400
way/81409681-220,way/81409681-220
way/814351697-400,way/814351697-400
way/81540198-380,way/81540198-380
way/81638061-225,way/81638061-225
way/81641090-400,way/81641090-400
way/81665271-400,way/81665271-400
way/81684898-380,way/81684898-380
way/81758476-400,way/81758476-400
way/818615581-225,relation/13260224-225
way/818615585-225,way/188144496-400
way/818615628-225,way/818615628-225
way/818615639-225,way/818615639-225
way/818615644-225,way/818615644-225
way/818615647-225,way/818615647-225
way/81929591-380,way/81929591-380
way/81931074-380,way/81931074-380
way/81938081-380,way/81938081-380
way/819997192-220,way/819997192-220
way/820229174-275,way/820229174-275
way/820237569-400,way/820237569-400
way/82078641-380,way/82078641-380
way/82083756-380,way/82083756-380
way/82084013-380,way/82084013-380
way/82084019-380,way/82084019-380
way/82130902-225,way/146402374-225
way/82201785-220,AT8-220
way/82226136-225,way/82226136-225
way/82306874-400,way/82306874-400
way/823662696-225,way/823662696-225
way/823662702-400,way/823662702-400
way/823662705-400,way/823662705-400
way/823872751-225,way/823872751-225
way/823872752-225,way/823872752-225
way/823872753-225,FR172-225
way/823872758-225,way/823872758-225
way/823872762-225,way/823872762-225
way/824179769-225,way/24025291-400
way/82467033-225,way/82467033-225
way/82599261-400,way/82599261-400
way/82651599-220,way/82651599-220
way/82715808-400,way/82715808-400
way/82741307-400,way/82741307-400
way/82746777-225,way/82746777-225
way/82746780-225,way/82746780-225
way/82759380-380,way/82759380-380
way/82762493-380,way/82762493-380
way/82767145-380,way/82767145-380
way/82773910-400,way/82773910-400
way/82793962-220,way/82793962-220
way/82805188-400,way/82805188-400
way/828193563-220,way/828193563-220
way/82825438-400,way/82825438-400
way/82825446-400,way/82825446-400
way/829116805-380,way/829116805-380
way/82949228-400,way/82949228-400
way/82949240-400,way/82949228-400
way/82967739-400,way/82967739-400
way/82976238-225,way/82976238-225
way/83058212-380,way/83058212-380
way/830770515-420,way/830770515-420
way/83105240-225,way/82805188-400
way/83118679-225,way/180569105-225
way/83202471-220,way/88680218-220
way/832323313-220,ES121-220
way/83293593-400,way/83293593-400
way/83423799-380,way/83423799-380
way/83529203-220,way/83529203-220
way/83705700-225,way/83705700-225
way/83726363-400,way/83726363-400
way/83731566-225,way/715176993-225
way/83740194-380,way/83740194-380
way/83742801-380,way/83742801-380
way/83805040-220,way/162826525-380
way/83805453-380,way/83805453-380
way/83819431-225,way/83819431-225
way/83861269-220,CH9-220
way/83872215-380,way/83872215-380
way/83916207-220,way/24667346-380
way/839904125-220,RS2-220
way/84153220-400,way/84153220-400
way/841600752-220,way/841600752-220
way/84182609-400,way/84182609-400
way/842385259-420,way/842385259-420
way/842685465-275,way/842685465-275
way/84277460-220,way/84277460-220
way/84301904-380,way/84301904-380
way/84325599-225,way/1162035523-225
way/84403744-220,way/38105008-400
way/844075808-380,DE67-380
way/84452130-400,way/84452130-400
way/84476231-400,way/84476231-400
way/84485792-400,way/84485792-400
way/84490483-400,way/84490483-400
way/845179231-400,ES321-400
way/84526032-400,way/84526032-400
way/84603564-400,way/84603564-400
way/84696559-380,way/84696559-380
way/84789829-220,way/84789829-220
way/84803250-275,way/84803250-275
way/84810304-225,way/114254761-225
way/84883895-220,way/84883895-220
way/84963374-220,way/84963374-220
way/850068180-225,way/101207712-225
way/85047359-400,way/85047359-400
way/851299584-380,way/851299584-380
way/85196861-380,way/85196861-380
way/85198005-400,way/85198005-400
way/85203486-400,way/85203486-400
way/85217416-400,way/85217416-400
way/852324809-220,way/852324809-220
way/85273676-225,way/85273676-225
way/85273680-400,way/85273680-400
way/85297730-220,way/85297730-220
way/85335661-400,way/85335661-400
way/85339874-225,way/85339874-225
way/85518393-400,way/85518393-400
way/85523877-380,way/85523877-380
way/85526073-400,way/85526073-400
way/85585500-400,way/85585500-400
way/85605950-400,way/85605950-400
way/85605959-400,way/85605959-400
way/85612093-400,way/85612093-400
way/85646787-400,way/85646787-400
way/85705637-400,way/85705637-400
way/85710783-400,way/85710783-400
way/85719389-400,way/85719389-400
way/857250602-220,way/286955409-400
way/85735049-225,way/36805588-400
way/85817084-400,way/85817084-400
way/85821243-400,way/85821243-400
way/85827397-400,way/85827397-400
way/85827398-400,way/85827398-400
way/85845085-400,way/85845085-400
way/85851255-400,way/85845085-400
way/85867971-400,way/85867971-400
way/85877326-400,way/85877326-400
way/85895367-400,way/85895367-400
way/85955250-225,way/85955250-225
way/859708761-750,way/859708761-750
way/85995894-400,way/85995894-400
way/86023818-400,way/86023818-400
way/86071326-400,way/86071326-400
way/86119428-220,way/86119428-220
way/86119456-220,AT20-220
way/86131984-400,way/86131984-400
way/86162998-400,way/86162998-400
way/86260099-400,way/86260099-400
way/86260748-400,way/86260748-400
way/86297273-400,way/86297273-400
way/86342772-400,way/86342772-400
way/86344183-400,way/86344183-400
way/86462910-225,way/86462910-225
way/86494356-400,way/86494356-400
way/86512030-400,way/86512030-400
way/86969390-225,way/86969390-225
way/870598507,way/870598507-380
way/870598507-380,way/870598507-380
way/871646309-380,way/871646309-380
way/87177559-380,way/87177559-380
way/87204522-400,way/87204522-400
way/87207123-400,way/87207123-400
way/87207800-220,way/87207800-220
way/87281514-220,way/147714395-380
way/87354306-380,way/87354306-380
way/87358157-220,way/87358157-220
way/87365703-220,way/943595603-380
way/87448656-220,way/87448656-220
way/87464485-400,way/87464485-400
way/87529551-400,way/87529551-400
way/87653464-400,way/87653464-400
way/87667718-220,way/87667718-220
way/87722999-380,way/87722999-380
way/87761208-380,way/87772593-380
way/87763325-380,way/87763325-380
way/87767098-380,way/87767098-380
way/87772591-380,way/87772591-380
way/87772593-380,way/87772593-380
way/87779917-380,way/87779917-380
way/87792499-380,way/87792499-380
way/87794279-380,way/87794279-380
way/87807194-380,way/87807194-380
way/87953830-400,way/87953830-400
way/88144450-400,way/88144450-400
way/881636329-380,DE10-380
way/881741424-400,way/881741424-400
way/882142536-225,way/133637359-225
way/88287125-400,way/88287125-400
way/883151328-420,way/572898616-420
way/88361192-220,way/88361192-220
way/88373135-400,way/88373135-400
way/883768276-380,way/883768276-380
way/883768277-380,way/883768277-380
way/88389243-400,way/88389243-400
way/883928228-380,way/883928228-380
way/883928229-380,way/883928229-380
way/884174267-400,way/884174267-400
way/88462768-220,way/88462768-220
way/88544449-220,way/88544449-220
way/88680218-220,way/88680218-220
way/88684218-220,AT16-220
way/88689866-225,FR193-225
way/887405637-220,IE4-220
way/88760627-400,way/88760627-400
way/88799384-380,way/88799384-380
way/88799385-380,way/88799384-380
way/88901626-380,way/88916034-380
way/889061694-220,way/889061694-220
way/88916034-380,way/88916034-380
way/88945213-380,way/88945213-380
way/89022039-225,way/89022039-225
way/89022080-400,way/89022080-400
way/89038614-400,way/89038614-400
way/89043564-380,way/89043564-380
way/890834366-400,way/890834366-400
way/89084456-220,way/89084456-220
way/89088068-330,way/89088068-330
way/89109496-400,way/89109496-400
way/891280888-380,way/891280888-380
way/89158123-225,way/89158123-225
way/89176939-220,way/89176939-220
way/89176956-220,way/89176956-220
way/891962367-220,ES339-220
way/89215122-220,way/89215122-220
way/89405664-220,way/89405664-220
way/89427607-400,way/98899051-400
way/89434732-220,way/29115701-220
way/89451551-220,way/89451551-220
way/89453364-400,way/89453364-400
way/895564309-400,way/190511290-400
way/89573357-400,way/89573357-400
way/89573358-400,way/89573358-400
way/896147942-220,PT43-220
way/89616317-220,way/171560239-220
way/89699558-275,GB9-275
way/89760546-220,way/89760546-220
way/89817617-400,way/89817617-400
way/89818719-400,way/89818719-400
way/89819945-220,way/89819945-220
way/89820062-400,way/89820062-400
way/89823918-400,way/89823918-400
way/89827347-400,way/89827347-400
way/89836009-275,way/89836009-275
way/89977424-220,way/89977424-220
way/89985993-220,way/89985993-220
way/90032133-225,way/90032133-225
way/90038323-225,way/90032133-225
way/90098783,way/90098783-330
way/90098783-330,way/90098783-330
way/90099036-400,way/90099036-400
way/90113579-380,BE14-380
way/90125443-400,way/90125443-400
way/90148336-220,way/90148336-220
way/90273427-300,way/830770515-420
way/90415251-225,way/90415251-225
way/90534270-400,way/90534270-400
way/90539508-400,way/90539508-400
way/90547674-400,way/90547674-400
way/90547685-275,way/90547685-275
way/907536278-225,way/907536278-225
way/907539360-380,way/907539360-380
way/90829734-400,way/90829734-400
way/90842395-400,way/90842395-400
way/90854143-225,way/90854143-225
way/91003253-400,way/91003253-400
way/91010022-400,way/91010022-400
way/91010711-400,way/91010711-400
way/91056548-400,way/91056548-400
way/91080806-220,DE201-220
way/91082448-400,way/91082448-400
way/91086220-220,DE203-220
way/91142310-220,way/91142310-220
way/913515391-220,way/913515391-220
way/91351689-225,way/91351689-225
way/91384044-400,way/91384044-400
way/91441017-220,way/91441017-220
way/917345402-220,way/917345402-220
way/91752661-220,way/91752661-220
way/91823933-220,way/91823933-220
way/91854336-380,way/91854336-380
way/91955171-400,way/91955171-400
way/919706969-380,way/577158336-380
way/92007188-220,way/92007188-220
way/920127890,way/920127890-380
way/920127890-380,way/920127890-380
way/92015823-220,way/92015823-220
way/92024105-220,way/91854336-380
way/921541546-400,way/921541546-400
way/92165128-380,way/92165128-380
way/92221420-275,GB55-275
way/92260633-275,way/92260633-275
way/92316703-225,way/788298548-400
way/92316708-225,way/788298548-400
way/92331023-275,way/92331023-275
way/92340133-400,way/92340133-400
way/92419253-400,way/92419253-400
way/92458761-400,way/92458761-400
way/92460913-400,way/92460913-400
way/925179651-400,way/925179651-400
way/92529432-400,way/92529432-400
way/92737152-275,way/92737152-275
way/92798668-220,way/92798668-220
way/92873353-220,way/1203160522-220
way/92873516-220,CH4-220
way/92877635-220,DE106-220
way/92896823-225,way/92896823-225
way/93038661-380,way/93038661-380
way/93056461-380,way/87529551-400
way/93077882-220,way/93077882-220
way/93119207-400,way/93119207-400
way/931574994-400,ES144-400
way/931763733-220,ES316-220
way/931771523-220,ES325-220
way/931778222-220,ES339-220
way/931793946-400,way/931793946-400
way/93189928-400,way/93189928-400
way/93278553-220,way/93278553-220
way/93299730-400,way/93299730-400
way/93315059-380,way/93315059-380
way/933248930-220,way/933248930-220
way/93341407-380,way/93341407-380
way/93349144-220,ES165-220
way/93387439-220,way/60354466-220
way/934114405-380,way/934114405-380
way/93468022-400,way/93468022-400
way/934908818-400,way/934908818-400
way/93505209-225,way/89022080-400
way/93624851-400,way/98526640-400
way/936521586-380,way/936521586-380
way/93850768-220,way/93850768-220
way/93860115-380,way/93860115-380
way/93878867-275,way/93878867-275
way/94004582-400,way/94004582-400
way/940636813-380,DE23-380
way/940919943,way/32063539-380
way/940922557-380,way/940922557-380
way/94092312-400,way/160792651-400
way/941198517-380,way/941198517-380
way/941453716-380,way/941453716-380
way/94155586-220,relation/7578992-380
way/941805476-380,way/941805476-380
way/94185870-220,ES367-220
way/942416227-220,way/942416227-220
way/942448206-380,way/942448206-380
way/942640207-380,way/942640207-380
way/942771541-380,way/942771541-380
way/943135226-380,way/943135226-380
way/943595603-380,way/943595603-380
way/943939310-380,way/943939310-380
way/944660251-220,way/944660251-220
way/94530230-400,way/94530230-400
way/94543520-275,way/94543520-275
way/946025110-380,way/946025110-380
way/946710698-220,way/946710698-220
way/946969736-380,way/946969736-380
way/947118608-380,way/947118608-380
way/948341123-380,way/948341123-380
way/948708156-225,way/265745327-225
way/951273401-380,way/951273401-380
way/951773852-380,way/951773852-380
way/952004951-380,way/952004951-380
way/95209542-225,way/95209542-225
way/95233545-220,way/33814365-220
way/952346322-380,way/952346322-380
way/95279334-400,way/95279334-400
way/953015049-380,way/953015049-380
way/95338682-400,way/95338682-400
way/95374266-275,way/95374266-275
way/953757606-380,way/953757606-380
way/953757608-380,way/953757608-380
way/95392702-400,way/95392702-400
way/95409416-225,way/95409416-225
way/95434457-380,DE125-380
